Date,EPAM,AAPL
2017-06-29,83.56999969482422,33.51120376586914
2017-06-30,84.08999633789062,33.59050750732422
2017-07-03,82.94000244140625,33.469234466552734
2017-07-05,83.51000213623047,33.60683059692383
2017-07-06,82.61000061035156,33.28963088989258
2017-07-07,84.05999755859375,33.627830505371094
2017-07-10,82.83999633789062,33.833065032958984
2017-07-11,83.33000183105469,33.94268798828125
2017-07-12,84.20999908447266,33.99166488647461
2017-07-13,83.58000183105469,34.46513748168945
2017-07-14,84.25,34.7613525390625
2017-07-17,83.80000305175781,34.882633209228516
2017-07-18,85.5999984741211,35.003902435302734
2017-07-19,85.56999969482422,35.22316360473633
2017-07-20,86.58000183105469,35.064552307128906
2017-07-21,87.26000213623047,35.04823303222656
2017-07-24,87.36000061035156,35.47270965576172
2017-07-25,86.58000183105469,35.62432098388672
2017-07-26,86.9800033569336,35.792240142822266
2017-07-27,85.79000091552734,35.11586380004883
2017-07-28,85.45999908447266,34.86863327026367
2017-07-31,85.93000030517578,34.68904495239258
2017-08-01,86.04000091552734,34.996910095214844
2017-08-02,84.5199966430664,36.650543212890625
2017-08-03,81.9000015258789,36.284385681152344
2017-08-04,83.41000366210938,36.47562789916992
2017-08-07,82.2300033569336,37.04005432128906
2017-08-08,81.83000183105469,37.33625793457031
2017-08-09,81.80999755859375,37.56483459472656
2017-08-10,81.1500015258789,36.36832809448242
2017-08-11,79.7300033569336,36.874080657958984
2017-08-14,82.01000213623047,37.42902374267578
2017-08-15,82.38999938964844,37.838802337646484
2017-08-16,82.2300033569336,37.68659973144531
2017-08-17,79.94999694824219,36.96306228637695
2017-08-18,80.75,36.87876510620117
2017-08-21,80.81999969482422,36.810874938964844
2017-08-22,80.66000366210938,37.41264724731445
2017-08-23,80.08000183105469,37.4594612121582
2017-08-24,79.66000366210938,37.2932243347168
2017-08-25,78.83000183105469,37.43136978149414
2017-08-28,79.01000213623047,37.80834197998047
2017-08-29,78.88999938964844,38.145530700683594
2017-08-30,79.58000183105469,38.24856185913086
2017-08-31,81.33000183105469,38.400753021240234
2017-09-01,82.11000061035156,38.412471771240234
2017-09-05,83.36000061035156,37.9511833190918
2017-09-06,83.80000305175781,37.911376953125
2017-09-07,84.83999633789062,37.75917053222656
2017-09-08,84.54000091552734,37.14336395263672
2017-09-11,84.68000030517578,37.81538009643555
2017-09-12,87.61000061035156,37.66551971435547
2017-09-13,85.29000091552734,37.38218688964844
2017-09-14,83.01000213623047,37.061405181884766
2017-09-15,81.80000305175781,37.43605422973633
2017-09-18,84.19999694824219,37.15272903442383
2017-09-19,83.2699966430664,37.166770935058594
2017-09-20,83.4800033569336,36.543941497802734
2017-09-21,83.6500015258789,35.916412353515625
2017-09-22,84.08999633789062,35.565185546875
2017-09-25,84.13999938964844,35.25142288208008
2017-09-26,84.54000091552734,35.857879638671875
2017-09-27,85.44000244140625,36.11310958862305
2017-09-28,85.4000015258789,35.89065933227539
2017-09-29,87.93000030517578,36.087337493896484
2017-10-02,88.0999984741211,36.01475524902344
2017-10-03,89.33000183105469,36.171634674072266
2017-10-04,89.4800033569336,35.93748474121094
2017-10-05,89.8499984741211,36.38471984863281
2017-10-06,90.18000030517578,36.36363220214844
2017-10-09,89.77999877929688,36.490081787109375
2017-10-10,89.91999816894531,36.504127502441406
2017-10-11,90.62999725341797,36.65632629394531
2017-10-12,90.5999984741211,36.52754592895508
2017-10-13,90.95999908447266,36.75934982299805
2017-10-16,91.1500015258789,37.43605422973633
2017-10-17,90.94999694824219,37.5742073059082
2017-10-18,90.54000091552734,37.40795135498047
2017-10-19,90.54000091552734,36.522857666015625
2017-10-20,91.41000366210938,36.58609390258789
2017-10-23,90.94999694824219,36.56734848022461
2017-10-24,90.80000305175781,36.78512191772461
2017-10-25,90.69000244140625,36.6235466003418
2017-10-26,90.33999633789062,36.85770797729492
2017-10-27,90.94999694824219,38.178321838378906
2017-10-30,91.12000274658203,39.03764724731445
2017-10-31,91.1500015258789,39.580875396728516
2017-11-01,90.61000061035156,39.077449798583984
2017-11-02,99.1500015258789,39.36310577392578
2017-11-03,99.66999816894531,40.39103698730469
2017-11-06,99.94999694824219,40.80080032348633
2017-11-07,100.7300033569336,40.93192672729492
2017-11-08,102.98999786376953,41.26676940917969
2017-11-09,102.33999633789062,41.182464599609375
2017-11-10,102.80000305175781,41.04616928100586
2017-11-13,102.37000274658203,40.88166809082031
2017-11-14,102.61000061035156,40.26362991333008
2017-11-15,102.62999725341797,39.73255920410156
2017-11-16,103.61000061035156,40.20724868774414
2017-11-17,103.69999694824219,39.984004974365234
2017-11-20,103.62999725341797,39.94405746459961
2017-11-21,105.94999694824219,40.68663787841797
2017-11-22,105.81999969482422,41.114322662353516
2017-11-24,106.77999877929688,41.116668701171875
2017-11-27,105.9800033569336,40.90987777709961
2017-11-28,107.77999877929688,40.67017364501953
2017-11-29,102.19000244140625,39.82656478881836
2017-11-30,101.44000244140625,40.38349151611328
2017-12-01,99.01000213623047,40.195499420166016
2017-12-04,97.08000183105469,39.90174865722656
2017-12-05,97.13999938964844,39.86415481567383
2017-12-06,97.72000122070312,39.71610641479492
2017-12-07,100.06999969482422,39.7889518737793
2017-12-08,101.91000366210938,39.80071258544922
2017-12-11,104.5,40.57618713378906
2017-12-12,104.56999969482422,40.34823989868164
2017-12-13,106.06999969482422,40.48219299316406
2017-12-14,105.08000183105469,40.4704475402832
2017-12-15,106.69999694824219,40.88166809082031
2017-12-18,108.69999694824219,41.4574089050293
2017-12-19,108.02999877929688,41.015621185302734
2017-12-20,108.02999877929688,40.97097396850586
2017-12-21,108.93000030517578,41.126068115234375
2017-12-22,108.5999984741211,41.126068115234375
2017-12-26,107.58000183105469,40.08270263671875
2017-12-27,107.72000122070312,40.089752197265625
2017-12-28,107.69999694824219,40.202545166015625
2017-12-29,107.43000030517578,39.767826080322266
2018-01-02,108.4000015258789,40.47983169555664
2018-01-03,109.7699966430664,40.47279357910156
2018-01-04,110.02999877929688,40.66078186035156
2018-01-05,110.20999908447266,41.12371826171875
2018-01-08,110.69999694824219,40.97097396850586
2018-01-09,111.0999984741211,40.966278076171875
2018-01-10,109.66000366210938,40.956878662109375
2018-01-11,110.4000015258789,41.189517974853516
2018-01-12,110.87000274658203,41.61485290527344
2018-01-16,110.19000244140625,41.403358459472656
2018-01-17,112.25,42.087188720703125
2018-01-18,113.11000061035156,42.124794006347656
2018-01-19,113.30000305175781,41.936790466308594
2018-01-22,112.8499984741211,41.59370040893555
2018-01-23,114.76000213623047,41.60309600830078
2018-01-24,115.52999877929688,40.94042205810547
2018-01-25,116.19000244140625,40.20958709716797
2018-01-26,119.0199966430664,40.303592681884766
2018-01-29,117.75,39.46936798095703
2018-01-30,117.4000015258789,39.236717224121094
2018-01-31,117.4800033569336,39.344818115234375
2018-02-01,115.69999694824219,39.427066802978516
2018-02-02,113.75,37.71632385253906
2018-02-05,109.33000183105469,36.77401351928711
2018-02-06,111.72000122070312,38.31085968017578
2018-02-07,110.93000030517578,37.490718841552734
2018-02-08,106.19000244140625,36.459110260009766
2018-02-09,104.87000274658203,36.905059814453125
2018-02-12,110.02999877929688,38.39155578613281
2018-02-13,110.45999908447266,38.77615737915039
2018-02-14,110.7300033569336,39.4910774230957
2018-02-15,112.2300033569336,40.81713104248047
2018-02-16,114.94999694824219,40.68498229980469
2018-02-20,113.8499984741211,40.54814147949219
2018-02-21,113.04000091552734,40.36410140991211
2018-02-22,114.6500015258789,40.70151138305664
2018-02-23,116.66000366210938,41.40936279296875
2018-02-26,116.29000091552734,42.22810363769531
2018-02-27,114.61000061035156,42.09125900268555
2018-02-28,113.12000274658203,42.02754592895508
2018-03-01,112.73999786376953,41.291385650634766
2018-03-02,115.97000122070312,41.57687759399414
2018-03-05,116.30000305175781,41.720821380615234
2018-03-06,115.36000061035156,41.685420989990234
2018-03-07,116.66000366210938,41.29845428466797
2018-03-08,118.77999877929688,41.74913024902344
2018-03-09,122.5199966430664,42.466426849365234
2018-03-12,124.9000015258789,42.8769645690918
2018-03-13,121.79000091552734,42.46406173706055
2018-03-14,121.83000183105469,42.10305404663086
2018-03-15,121.75,42.15260696411133
2018-03-16,119.06999969482422,42.00395584106445
2018-03-19,119.0999984741211,41.36217498779297
2018-03-20,119.1500015258789,41.3480110168457
2018-03-21,120.80999755859375,40.41128921508789
2018-03-22,116.75,39.84028625488281
2018-03-23,112.62000274658203,38.91771697998047
2018-03-26,117.2300033569336,40.76520538330078
2018-03-27,113.30999755859375,39.719947814941406
2018-03-28,111.52999877929688,39.28108596801758
2018-03-29,114.5199966430664,39.58781814575195
2018-04-02,112.19999694824219,39.32828140258789
2018-04-03,112.73999786376953,39.73175048828125
2018-04-04,113.20999908447266,40.49152374267578
2018-04-05,113.69000244140625,40.772300720214844
2018-04-06,111.01000213623047,39.729393005371094
2018-04-09,110.55999755859375,40.1234245300293
2018-04-10,111.62000274658203,40.87847137451172
2018-04-11,112.63999938964844,40.68735122680664
2018-04-12,113.94000244140625,41.088470458984375
2018-04-13,112.68000030517578,41.22768020629883
2018-04-16,114.51000213623047,41.484867095947266
2018-04-17,118.2300033569336,42.05587387084961
2018-04-18,117.97000122070312,41.961490631103516
2018-04-19,119.18000030517578,40.772300720214844
2018-04-20,118.11000061035156,39.10176086425781
2018-04-23,115.86000061035156,38.98850631713867
2018-04-24,114.05000305175781,38.44581985473633
2018-04-25,112.83000183105469,38.61334228515625
2018-04-26,114.87999725341797,38.74783706665039
2018-04-27,114.77999877929688,38.299530029296875
2018-04-30,114.3499984741211,38.99323272705078
2018-05-01,114.9800033569336,39.89927291870117
2018-05-02,114.54000091552734,41.661834716796875
2018-05-03,114.95999908447266,41.73733139038086
2018-05-04,116.9000015258789,43.37483215332031
2018-05-07,117.94999694824219,43.68864059448242
2018-05-08,116.9000015258789,43.89863967895508
2018-05-09,124.31999969482422,44.20773696899414
2018-05-10,128.08999633789062,44.8400764465332
2018-05-11,129.72000122070312,44.6695442199707
2018-05-14,125.58999633789062,44.56531524658203
2018-05-15,124.98999786376953,44.16028594970703
2018-05-16,123.54000091552734,44.57244873046875
2018-05-17,125.62999725341797,44.29056167602539
2018-05-18,126.41000366210938,44.1295051574707
2018-05-21,125.7300033569336,44.44215393066406
2018-05-22,123.43000030517578,44.33082962036133
2018-05-23,124.29000091552734,44.61506652832031
2018-05-24,123.81999969482422,44.56531524658203
2018-05-25,122.45999908447266,44.66716384887695
2018-05-29,122.08000183105469,44.506103515625
2018-05-30,124.36000061035156,44.41136932373047
2018-05-31,123.18000030517578,44.262142181396484
2018-06-01,124.0,45.06037139892578
2018-06-04,125.86000061035156,45.436973571777344
2018-06-05,127.05000305175781,45.78752517700195
2018-06-06,127.37999725341797,45.94622039794922
2018-06-07,124.13999938964844,45.823062896728516
2018-06-08,124.8499984741211,45.40617752075195
2018-06-11,125.94000244140625,45.294857025146484
2018-06-12,127.58000183105469,45.54356384277344
2018-06-13,125.7300033569336,45.169315338134766
2018-06-14,125.48999786376953,45.19300842285156
2018-06-15,124.12999725341797,44.7287483215332
2018-06-18,126.43000030517578,44.705078125
2018-06-19,123.30999755859375,43.98265075683594
2018-06-20,122.13999938964844,44.17451477050781
2018-06-21,119.94999694824219,43.92818069458008
2018-06-22,120.66000366210938,43.800262451171875
2018-06-25,120.45999908447266,43.148895263671875
2018-06-26,122.37000274658203,43.684200286865234
2018-06-27,121.29000091552734,43.62024688720703
2018-06-28,123.0199966430664,43.937644958496094
2018-06-29,124.33000183105469,43.84526443481445
2018-07-02,124.29000091552734,44.33557891845703
2018-07-03,122.44999694824219,43.56340789794922
2018-07-05,123.80999755859375,43.91395568847656
2018-07-06,128.25999450683594,44.52268981933594
2018-07-09,130.47999572753906,45.14090347290039
2018-07-10,129.35000610351562,45.086429595947266
2018-07-11,129.75,44.50138473510742
2018-07-12,133.5,45.24748992919922
2018-07-13,133.55999755859375,45.318546295166016
2018-07-16,132.25999450683594,45.219051361083984
2018-07-17,133.77999877929688,45.34696960449219
2018-07-18,133.27000427246094,45.09824752807617
2018-07-19,134.47999572753906,45.448822021484375
2018-07-20,133.75,45.3446044921875
2018-07-23,136.44000244140625,45.38487243652344
2018-07-24,131.9600067138672,45.71410369873047
2018-07-25,133.6300048828125,46.145179748535156
2018-07-26,133.92999267578125,46.000701904296875
2018-07-27,130.57000732421875,45.23564529418945
2018-07-30,129.2899932861328,44.982208251953125
2018-07-31,130.2100067138672,45.07221221923828
2018-08-01,131.52999877929688,47.72740936279297
2018-08-02,128.11000061035156,49.122528076171875
2018-08-03,125.13999938964844,49.264644622802734
2018-08-06,127.97000122070312,49.52045440673828
2018-08-07,131.22000122070312,49.05620193481445
2018-08-08,131.0500030517578,49.0893669128418
2018-08-09,130.14999389648438,49.47544479370117
2018-08-10,130.27000427246094,49.32809066772461
2018-08-13,128.3000030517578,49.646583557128906
2018-08-14,131.91000366210938,49.85576248168945
2018-08-15,132.16000366210938,49.972225189208984
2018-08-16,132.77000427246094,50.704307556152344
2018-08-17,134.99000549316406,51.71687698364258
2018-08-20,136.39999389648438,51.21296310424805
2018-08-21,137.4199981689453,51.1131477355957
2018-08-22,139.25,51.115509033203125
2018-08-23,139.80999755859375,51.22010040283203
2018-08-24,141.0,51.37936019897461
2018-08-27,142.14999389648438,51.802452087402344
2018-08-28,142.6199951171875,52.22079086303711
2018-08-29,142.77000427246094,53.00041580200195
2018-08-30,144.0,53.487674713134766
2018-08-31,142.92999267578125,54.105674743652344
2018-09-04,142.8000030517578,54.27919006347656
2018-09-05,137.1699981689453,53.92502975463867
2018-09-06,135.69000244140625,53.028926849365234
2018-09-07,137.72999572753906,52.60108947753906
2018-09-10,137.32000732421875,51.89514923095703
2018-09-11,137.97999572753906,53.207210540771484
2018-09-12,139.7100067138672,52.54642868041992
2018-09-13,139.94000244140625,53.81569290161133
2018-09-14,140.3300018310547,53.20482635498047
2018-09-17,139.27999877929688,51.78819274902344
2018-09-18,140.25999450683594,51.873748779296875
2018-09-19,139.05999755859375,51.9046516418457
2018-09-20,138.72000122070312,52.29922103881836
2018-09-21,138.1199951171875,51.735897064208984
2018-09-24,136.72000122070312,52.4798583984375
2018-09-25,137.8800048828125,52.81262969970703
2018-09-26,137.80999755859375,52.391910552978516
2018-09-27,137.4199981689453,53.46866226196289
2018-09-28,137.6999969482422,53.65644073486328
2018-10-01,138.02999877929688,54.01772689819336
2018-10-02,136.72000122070312,54.49786376953125
2018-10-03,137.44000244140625,55.161041259765625
2018-10-04,132.97999572753906,54.19125747680664
2018-10-05,132.6199951171875,53.311790466308594
2018-10-08,129.2100067138672,53.18819046020508
2018-10-09,128.94000244140625,53.92502975463867
2018-10-10,122.12000274658203,51.426883697509766
2018-10-11,118.0,50.972904205322266
2018-10-12,119.75,52.793617248535156
2018-10-15,118.37000274658203,51.66457748413086
2018-10-16,123.48999786376953,52.803123474121094
2018-10-17,123.0999984741211,52.57493591308594
2018-10-18,121.38999938964844,51.34608459472656
2018-10-19,120.63999938964844,52.128089904785156
2018-10-22,120.66000366210938,52.44658279418945
2018-10-23,119.62000274658203,52.94097900390625
2018-10-24,114.70999908447266,51.125022888183594
2018-10-25,117.94999694824219,52.24455261230469
2018-10-26,115.62000274658203,51.412635803222656
2018-10-29,112.48999786376953,50.44760513305664
2018-10-30,113.25,50.699562072753906
2018-10-31,119.47000122070312,52.0211296081543
2018-11-01,127.5999984741211,52.81977462768555
2018-11-02,126.30000305175781,49.316192626953125
2018-11-05,124.18000030517578,47.91618728637695
2018-11-06,125.0,48.434364318847656
2018-11-07,129.2100067138672,49.90328598022461
2018-11-08,130.6699981689453,49.72917938232422
2018-11-09,130.07000732421875,48.77031707763672
2018-11-12,127.01000213623047,46.313560485839844
2018-11-13,128.25,45.8508186340332
2018-11-14,126.0199966430664,44.5556526184082
2018-11-15,126.16000366210938,45.65523910522461
2018-11-16,125.31999969482422,46.16090774536133
2018-11-19,121.0999984741211,44.33145523071289
2018-11-20,118.01000213623047,42.213382720947266
2018-11-21,120.5199966430664,42.165687561035156
2018-11-23,120.37000274658203,41.09473419189453
2018-11-26,124.41000366210938,41.65048599243164
2018-11-27,124.08000183105469,41.55984878540039
2018-11-28,126.33999633789062,43.15792465209961
2018-11-29,126.69999694824219,42.826385498046875
2018-11-30,130.25,42.59502410888672
2018-12-03,134.42999267578125,44.083396911621094
2018-12-04,130.30999755859375,42.144222259521484
2018-12-06,127.91000366210938,41.67433547973633
2018-12-07,122.8499984741211,40.1883430480957
2018-12-10,122.25,40.453102111816406
2018-12-11,123.41000366210938,40.22174072265625
2018-12-12,124.06999969482422,40.33384323120117
2018-12-13,123.80000305175781,40.77511215209961
2018-12-14,119.25,39.47040557861328
2018-12-17,114.25,39.10309600830078
2018-12-18,117.44000244140625,39.61112976074219
2018-12-19,114.86000061035156,38.375587463378906
2018-12-20,109.33999633789062,37.407196044921875
2018-12-21,107.48999786376953,35.95222091674805
2018-12-24,106.27999877929688,35.02198791503906
2018-12-26,112.72000122070312,37.48830032348633
2018-12-27,115.04000091552734,37.24500274658203
2018-12-28,114.04000091552734,37.26409149169922
2018-12-31,116.01000213623047,37.62425231933594
2019-01-02,114.31999969482422,37.66718673706055
2019-01-03,112.29000091552734,33.91524887084961
2019-01-04,117.33999633789062,35.363075256347656
2019-01-07,123.33999633789062,35.284358978271484
2019-01-08,125.37000274658203,35.95698547363281
2019-01-09,128.50999450683594,36.56759262084961
2019-01-10,129.52999877929688,36.68447494506836
2019-01-11,130.47999572753906,36.324302673339844
2019-01-14,129.8699951171875,35.77809524536133
2019-01-15,133.25,36.5103645324707
2019-01-16,135.1699981689453,36.956398010253906
2019-01-17,136.22000122070312,37.17582702636719
2019-01-18,138.58999633789062,37.404815673828125
2019-01-22,136.4600067138672,36.56521987915039
2019-01-23,135.35000610351562,36.713096618652344
2019-01-24,135.8699951171875,36.42210006713867
2019-01-25,140.8000030517578,37.6290168762207
2019-01-28,139.33999633789062,37.28078079223633
2019-01-29,138.80999755859375,36.894378662109375
2019-01-30,141.10000610351562,39.41554260253906
2019-01-31,141.47999572753906,39.69938659667969
2019-02-01,144.1300048828125,39.71845626831055
2019-02-04,144.47000122070312,40.84666061401367
2019-02-05,145.25,41.54552459716797
2019-02-06,146.30999755859375,41.55984878540039
2019-02-07,144.39999389648438,40.772727966308594
2019-02-08,146.41000366210938,40.82062530517578
2019-02-11,149.2100067138672,40.58587646484375
2019-02-12,148.19000244140625,40.93561553955078
2019-02-13,149.5800018310547,40.765533447265625
2019-02-14,154.08999633789062,40.91405487060547
2019-02-15,154.69000244140625,40.82301712036133
2019-02-19,155.75999450683594,40.945186614990234
2019-02-20,155.88999938964844,41.20869827270508
2019-02-21,156.0,40.9763298034668
2019-02-22,158.61000061035156,41.433868408203125
2019-02-25,159.47999572753906,41.735694885253906
2019-02-26,159.67999267578125,41.7596435546875
2019-02-27,159.8699951171875,41.88899230957031
2019-02-28,161.77999877929688,41.47697830200195
2019-03-01,163.5500030517578,41.9129524230957
2019-03-04,162.5,42.12374496459961
2019-03-05,161.67999267578125,42.04709243774414
2019-03-06,160.69000244140625,41.805145263671875
2019-03-07,159.4199981689453,41.32127380371094
2019-03-08,161.0800018310547,41.41948699951172
2019-03-11,163.57000732421875,42.8543586730957
2019-03-12,165.5500030517578,43.335838317871094
2019-03-13,166.47999572753906,43.5274658203125
2019-03-14,168.0,44.01134490966797
2019-03-15,169.47000122070312,44.5838623046875
2019-03-18,169.0500030517578,45.03900146484375
2019-03-19,169.82000732421875,44.68207550048828
2019-03-20,168.36000061035156,45.07253646850586
2019-03-21,173.1300048828125,46.7325553894043
2019-03-22,164.25999450683594,45.76481246948242
2019-03-25,167.1199951171875,45.211463928222656
2019-03-26,170.16000366210938,44.74435043334961
2019-03-27,164.9499969482422,45.14678955078125
2019-03-28,168.0,45.2066764831543
2019-03-29,169.1300048828125,45.501312255859375
2019-04-01,171.1199951171875,45.81032943725586
2019-04-02,170.9600067138672,46.47624969482422
2019-04-03,175.02000427246094,46.794857025146484
2019-04-04,169.2899932861328,46.87629699707031
2019-04-05,168.35000610351562,47.19009780883789
2019-04-08,169.27000427246094,47.93268585205078
2019-04-09,168.9199981689453,47.788963317871094
2019-04-10,171.1999969482422,48.05723571777344
2019-04-11,172.50999450683594,47.65719985961914
2019-04-12,173.55999755859375,47.63804244995117
2019-04-15,172.27999877929688,47.724281311035156
2019-04-16,174.0,47.729068756103516
2019-04-17,169.77000427246094,48.65849685668945
2019-04-18,171.4199981689453,48.83336639404297
2019-04-22,172.72999572753906,48.99386215209961
2019-04-23,177.19000244140625,49.700504302978516
2019-04-24,176.5800018310547,49.623863220214844
2019-04-25,176.14999389648438,49.173519134521484
2019-04-26,176.58999633789062,48.93877029418945
2019-04-29,177.25999450683594,49.01301574707031
2019-04-30,179.36000061035156,48.06923294067383
2019-05-01,178.02000427246094,50.42872619628906
2019-05-02,175.0800018310547,50.100563049316406
2019-05-03,177.30999755859375,50.72336196899414
2019-05-06,176.7899932861328,49.94005584716797
2019-05-07,170.2899932861328,48.59382247924805
2019-05-08,170.4199981689453,48.6034049987793
2019-05-09,169.7899932861328,48.08119583129883
2019-05-10,171.13999938964844,47.415103912353516
2019-05-13,163.97000122070312,44.659366607666016
2019-05-14,168.3000030517578,45.3663330078125
2019-05-15,171.0399932861328,45.9097900390625
2019-05-16,171.8800048828125,45.70779800415039
2019-05-17,169.52000427246094,45.44809341430664
2019-05-20,166.49000549316406,44.026939392089844
2019-05-21,170.14999389648438,44.8709831237793
2019-05-22,171.22999572753906,43.952388763427734
2019-05-23,166.41000366210938,43.20214080810547
2019-05-24,167.30999755859375,43.03622817993164
2019-05-28,166.9499969482422,42.85826873779297
2019-05-29,166.77000427246094,42.65388107299805
2019-05-30,173.0399932861328,42.8751106262207
2019-05-31,172.58999633789062,42.09839630126953
2019-06-03,162.8699951171875,41.67277908325195
2019-06-04,168.17999267578125,43.19733810424805
2019-06-05,170.16000366210938,43.89468002319336
2019-06-06,172.82000732421875,44.53912353515625
2019-06-07,176.75,45.72462844848633
2019-06-10,177.11000061035156,46.308963775634766
2019-06-11,177.4499969482422,46.8452033996582
2019-06-12,177.88999938964844,46.69611358642578
2019-06-13,176.6999969482422,46.686500549316406
